"...1","...2","Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
680,680,"Duis Cursus Diam Incorporated","001i0000008rEXSAA2",NA,NA,NA,NA,NA,NA,"6 Center Sq, Hanover, PA 17331","Hanover","Pennsylvania",NA,NA,"6 Center Sq, Hanover, PA 17331","Hanover","Pennsylvania",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
681,681,"North Central Positronics","001i0000008rExVAAU",NA,NA,NA,NA,NA,NA,"5201 NE M L King Blvd, Portland, OR 97211-3235","Portland","Oregon",NA,NA,"5201 NE M L King Blvd, Portland, OR 97211-3235","Portland","Oregon",NA,NA,NA,"Gold","Raw Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-16,NA,NA,NA,TRUE,NA,NA,NA,NA
682,682,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-13,NA,NA,NA,TRUE,NA,NA,NA,NA
683,683,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-11,NA,NA,NA,TRUE,NA,NA,NA,NA
684,684,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-08,NA,NA,NA,TRUE,NA,NA,NA,NA
685,685,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-18,NA,NA,NA,TRUE,NA,NA,NA,NA
686,686,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-07,NA,NA,NA,TRUE,NA,NA,NA,NA
687,687,"Suspendisse Commodo Consulting","001i0000008rEy2AAE",NA,NA,NA,NA,NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,"1501 Arboretum Dr, Oshkosh, WI 54901-2791","Oshkosh","Wisconsin",NA,NA,NA,"Cloud","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-19,NA,NA,NA,TRUE,NA,NA,NA,NA
688,688,"Praxis Corporation","001i0000008rEy8AAE",NA,NA,NA,NA,NA,NA,"2705 SE Ankeny St, Portland, OR 97214-1818","Portland","Oregon",NA,NA,"2705 SE Ankeny St, Portland, OR 97214-1818","Portland","Oregon",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-19,NA,NA,NA,TRUE,NA,NA,NA,NA
689,689,"Sombra Corporation","001i0000008rEy9AAE",NA,NA,NA,NA,NA,NA,"3443 NE 57th Ave, Portland, OR 97213-3351","Portland","Oregon",NA,NA,"3443 NE 57th Ave, Portland, OR 97213-3351","Portland","Oregon",NA,NA,NA,"Gold","Entertainment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-19,NA,NA,NA,TRUE,NA,NA,NA,NA
690,690,"Est Congue A LLP","001i0000008rEYBAA2",NA,NA,NA,NA,NA,NA,"235 N Ashland Ave, Chicago, IL 60607-1401","Chicago","Illinois",NA,NA,"235 N Ashland Ave, Chicago, IL 60607-1401","Chicago","Illinois",NA,NA,NA,"Gold","Automotives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
691,691,"Est Congue A LLP","001i0000008rEYBAA2",NA,NA,NA,NA,NA,NA,"235 N Ashland Ave, Chicago, IL 60607-1401","Chicago","Illinois",NA,NA,"235 N Ashland Ave, Chicago, IL 60607-1401","Chicago","Illinois",NA,NA,NA,"Gold","Automotives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
692,692,"Morbi LLP","001i0000008rEYcAAM",NA,NA,NA,NA,NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
693,693,"Morbi LLP","001i0000008rEYcAAM",NA,NA,NA,NA,NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-22,NA,NA,NA,TRUE,NA,NA,NA,NA
694,694,"Morbi LLP","001i0000008rEYcAAM",NA,NA,NA,NA,NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-06,NA,NA,NA,TRUE,NA,NA,NA,NA
695,695,"Morbi LLP","001i0000008rEYcAAM",NA,NA,NA,NA,NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,"1615 Oak Ave, Evanston, IL 60201-3611","Evanston","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
696,696,"Bluth Company","001i0000008rEylAAE",NA,NA,NA,NA,NA,NA,"7424 SW Beaverton Hillsdale Hwy, Portland, OR 97225-2149","Portland","Oregon",NA,NA,"7424 SW Beaverton Hillsdale Hwy, Portland, OR 97225-2149","Portland","Oregon",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-20,NA,NA,NA,TRUE,NA,NA,NA,NA
697,697,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-09,NA,NA,NA,TRUE,NA,NA,NA,NA
698,698,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-10-04,NA,NA,NA,TRUE,NA,NA,NA,NA
699,699,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-08,NA,NA,NA,TRUE,NA,NA,NA,NA
700,700,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-08,NA,NA,NA,TRUE,NA,NA,NA,NA
701,701,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-29,NA,NA,NA,TRUE,NA,NA,NA,NA
702,702,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-17,NA,NA,NA,TRUE,NA,NA,NA,NA
703,703,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-12,NA,NA,NA,TRUE,NA,NA,NA,NA
704,704,"Lacus Mauris Non LLP","001i0000008rEyUAAU",NA,NA,NA,NA,NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,"850 W Main St, Branford, CT 06405-3422","Branford","Connecticut",NA,NA,NA,"Gold","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-20,NA,NA,NA,TRUE,NA,NA,NA,NA
705,705,"Venenatis Vel Limited","001i0000008rEz5AAE",NA,NA,NA,NA,NA,NA,"6720 Schirra Ct, Bakersfield, CA 93313-2132","Bakersfield","California",NA,NA,"6720 Schirra Ct, Bakersfield, CA 93313-2132","Bakersfield","California",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-16,NA,NA,NA,TRUE,NA,NA,NA,NA
706,706,"Venenatis Vel Limited","001i0000008rEz5AAE",NA,NA,NA,NA,NA,NA,"6720 Schirra Ct, Bakersfield, CA 93313-2132","Bakersfield","California",NA,NA,"6720 Schirra Ct, Bakersfield, CA 93313-2132","Bakersfield","California",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-21,NA,NA,NA,TRUE,NA,NA,NA,NA
707,707,"Three Waters","001i0000008rEz6AAE",NA,NA,NA,NA,NA,NA,"3901 N Williams Ave Ste B, Portland, OR 97227-1465","Portland","Oregon",NA,NA,"3901 N Williams Ave Ste B, Portland, OR 97227-1465","Portland","Oregon",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-21,NA,NA,NA,TRUE,NA,NA,NA,NA
708,708,"Erat Volutpat Corp.","001i0000008rEzdAAE",NA,NA,NA,NA,NA,NA,"10082 San Pablo Ave, El Cerrito, CA 94530-3927","El Cerrito","California",NA,NA,"10082 San Pablo Ave, El Cerrito, CA 94530-3927","El Cerrito","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-10,NA,NA,NA,TRUE,NA,NA,NA,NA
709,709,"Erat Volutpat Corp.","001i0000008rEzdAAE",NA,NA,NA,NA,NA,NA,"10082 San Pablo Ave, El Cerrito, CA 94530-3927","El Cerrito","California",NA,NA,"10082 San Pablo Ave, El Cerrito, CA 94530-3927","El Cerrito","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
710,710,"Arcu Ac Orci Incorporated","001i0000008rEZeAAM",NA,NA,NA,NA,NA,NA,"333 California Dr, Burlingame, CA 94010-4114","Burlingame","California",NA,NA,"333 California Dr, Burlingame, CA 94010-4114","Burlingame","California",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
711,711,"Transworld Consortium","001i0000008rEzgAAE",NA,NA,NA,NA,NA,NA,"2326 N Flint Ave, Portland, OR 97227-1905","Portland","Oregon",NA,NA,"2326 N Flint Ave, Portland, OR 97227-1905","Portland","Oregon",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
712,712,"Universal Export","001i0000008rEzhAAE",NA,NA,NA,NA,NA,NA,"825 N Cook St, Portland, OR 97227-1503","Portland","Oregon",NA,NA,"825 N Cook St, Portland, OR 97227-1503","Portland","Oregon",NA,NA,NA,"Gold","Publishing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
713,713,"Libero Est LLP","001i0000008rEzQAAU",NA,NA,NA,NA,NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-21,NA,NA,NA,TRUE,NA,NA,NA,NA
714,714,"Libero Est LLP","001i0000008rEzQAAU",NA,NA,NA,NA,NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-01,NA,NA,NA,TRUE,NA,NA,NA,NA
715,715,"Libero Est LLP","001i0000008rEzQAAU",NA,NA,NA,NA,NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-01,NA,NA,NA,TRUE,NA,NA,NA,NA
716,716,"Libero Est LLP","001i0000008rEzQAAU",NA,NA,NA,NA,NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-03,NA,NA,NA,TRUE,NA,NA,NA,NA
717,717,"Libero Est LLP","001i0000008rEzQAAU",NA,NA,NA,NA,NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,"110 S Union St, Westfield, IN 46074-9458","Westfield","Indiana",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
718,718,"Auctor Corporation","001i0000008rEZSAA2",NA,NA,NA,NA,NA,NA,"620 F St, Fresno, CA 93706-3413","Fresno","California",NA,NA,"620 F St, Fresno, CA 93706-3413","Fresno","California",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
719,719,"Nunc Ullamcorper Eu Incorporated","001i0000008rEzWAAU",NA,NA,NA,NA,NA,NA,"120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska",NA,NA,"120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-23,NA,NA,NA,TRUE,NA,NA,NA,NA
720,720,"Nunc Ullamcorper Eu Incorporated","001i0000008rEzWAAU",NA,NA,NA,NA,NA,NA,"120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska",NA,NA,"120 E 3rd St, Grand Island, NE 68801-5910","Grand Island","Nebraska",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
721,721,"Augue Id Associates","001i0000008rF0lAAE",NA,NA,NA,NA,NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-22,NA,NA,NA,TRUE,NA,NA,NA,NA
722,722,"Augue Id Associates","001i0000008rF0lAAE",NA,NA,NA,NA,NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-19,NA,NA,NA,TRUE,NA,NA,NA,NA
723,723,"Augue Id Associates","001i0000008rF0lAAE",NA,NA,NA,NA,NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,"23845 Highway 385, Hill City, SD 57745-6517","Hill City","South Dakota",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-26,NA,NA,NA,TRUE,NA,NA,NA,NA
724,724,"Enim Consequat Purus LLP","001i0000008rF0LAAU",NA,NA,NA,NA,NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-06-19,NA,NA,NA,TRUE,NA,NA,NA,NA
725,725,"Enim Consequat Purus LLP","001i0000008rF0LAAU",NA,NA,NA,NA,NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-18,NA,NA,NA,TRUE,NA,NA,NA,NA
726,726,"Enim Consequat Purus LLP","001i0000008rF0LAAU",NA,NA,NA,NA,NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-25,NA,NA,NA,TRUE,NA,NA,NA,NA
727,727,"Enim Consequat Purus LLP","001i0000008rF0LAAU",NA,NA,NA,NA,NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,"41 Center St, Rutland, VT 05701","Rutland","Vermont",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-24,NA,NA,NA,TRUE,NA,NA,NA,NA
728,728,"Sirius Cybernetics Corporation","001i0000008rF0rAAE",NA,NA,NA,NA,NA,NA,"4649 SW Highway 101, Lincoln City, OR 97367-1557","Lincoln City","Oregon",NA,NA,"4649 SW Highway 101, Lincoln City, OR 97367-1557","Lincoln City","Oregon",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-26,NA,NA,NA,TRUE,NA,NA,NA,NA
729,729,"Incom Corporation","001i0000008rF0vAAE",NA,NA,NA,NA,NA,NA,"202 SW 1st St, Corvallis, OR 97333-4727","Corvallis","Oregon",NA,NA,"202 SW 1st St, Corvallis, OR 97333-4727","Corvallis","Oregon",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-26,NA,NA,NA,TRUE,NA,NA,NA,NA
730,730,"Ipsum Dolor Sit Associates","001i0000008rF1bAAE",NA,NA,NA,NA,NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-29,NA,NA,NA,TRUE,NA,NA,NA,NA
731,731,"Ipsum Dolor Sit Associates","001i0000008rF1bAAE",NA,NA,NA,NA,NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-25,NA,NA,NA,TRUE,NA,NA,NA,NA
732,732,"Ipsum Dolor Sit Associates","001i0000008rF1bAAE",NA,NA,NA,NA,NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,"104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-27,NA,NA,NA,TRUE,NA,NA,NA,NA
733,733,"Spacely Sprockets","001i0000008rF1rAAE",NA,NA,NA,NA,NA,NA,"30 E 13th Ave, Eugene, OR 97401-3535","Eugene","Oregon",NA,NA,"30 E 13th Ave, Eugene, OR 97401-3535","Eugene","Oregon",NA,NA,NA,"Gold","Financial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-27,NA,NA,NA,TRUE,NA,NA,NA,NA
734,734,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-23,NA,NA,NA,TRUE,NA,NA,NA,NA
735,735,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-27,NA,NA,NA,TRUE,NA,NA,NA,NA
736,736,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-10,NA,NA,NA,TRUE,NA,NA,NA,NA
737,737,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-23,NA,NA,NA,TRUE,NA,NA,NA,NA
738,738,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-25,NA,NA,NA,TRUE,NA,NA,NA,NA
739,739,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-03,NA,NA,NA,TRUE,NA,NA,NA,NA
740,740,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-27,NA,NA,NA,TRUE,NA,NA,NA,NA
741,741,"Mauris Molestie Institute","001i0000008rF1RAAU",NA,NA,NA,NA,NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,"13 S Baldwin St, Bargersville, IN 46106-9089","Bargersville","Indiana",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-22,NA,NA,NA,TRUE,NA,NA,NA,NA
742,742,"Morbi Accumsan Laoreet Foundation","001i0000008rF1TAAU",NA,NA,NA,NA,NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-21,NA,NA,NA,TRUE,NA,NA,NA,NA
743,743,"Morbi Accumsan Laoreet Foundation","001i0000008rF1TAAU",NA,NA,NA,NA,NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-26,NA,NA,NA,TRUE,NA,NA,NA,NA
744,744,"Morbi Accumsan Laoreet Foundation","001i0000008rF1TAAU",NA,NA,NA,NA,NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,"2971 N High St, Columbus, OH 43202-1103","Columbus","Ohio",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-27,NA,NA,NA,TRUE,NA,NA,NA,NA
745,745,"Sed Pede Ltd","001i0000008rF1UAAU",NA,NA,NA,NA,NA,NA,"325 West Smith Road, Medina, OH 44256-2352","Medina","Ohio",NA,NA,"325 West Smith Road, Medina, OH 44256-2352","Medina","Ohio",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-29,NA,NA,NA,TRUE,NA,NA,NA,NA
