"Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
"Globex Corporation","001i0000008rC5vAAE","","","","","","","1 Kendall Sq Ste B1102, Cambridge, MA 02139-1592","Cambridge","Massachusetts","","","1 Kendall Sq Ste B1102, Cambridge, MA 02139-1592","Cambridge","Massachusetts","","","","Other","Healthcare","","","","","","","","","","","2011-06-30 00:00:00","","","",0,"",-71.09006,"",42.367815
"Globo-Chem","001i0000008rEL7AAM","","","","","","","63 W Market St # 65, Corning, NY 14830-2526","Corning","New York","","","63 W Market St # 65, Corning, NY 14830-2526","Corning","New York","","","","Other","Hospitality","","","","","","","","","","","2011-12-10 00:00:00","","","",0,"",-77.057106,"",42.144054
"Gravida Inc.","001i0000008rFmBAAU","","","","","","","827 W Morgan St, Raleigh, NC 27603-1613","Raleigh","North Carolina","","","827 W Morgan St, Raleigh, NC 27603-1613","Raleigh","North Carolina","","","","Other","Healthcare","","","","","","","","","","","2012-06-17 00:00:00","","","",0,"",-78.653498,"",35.779672
"Gravida Incorporated","001i0000008rFfeAAE","","","","","","","2200 Main St, Baker City, OR 97814-2657","Baker City","Oregon","","","2200 Main St, Baker City, OR 97814-2657","Baker City","Oregon","","","","Other","Entertainment","","","","","","","","","","","2015-04-11 00:00:00","","","",0,"",-117.829325,"",44.779217
"Gravida Nunc Consulting","001i0000008rGBLAA2","","","","","","","825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona","","","825 N 7th Street, Phoenix, AZ 85006-3793","Phoenix","Arizona","","","","Other","Retail","","","","","","","","","","","2014-04-20 00:00:00","","","",0,"",-112.064827,"",33.457334
"Gringotts","001i0000008rFQxAAM","","","","","","","832 NE Beech St, Portland, OR 97227","Portland","Oregon","","","832 NE Beech St, Portland, OR 97227","Portland","Oregon","","","","Other","Engineering","","","","","","","","","","","2011-05-28 00:00:00","","","",0,"",-122.675118,"",45.549459
"Hendrerit Donec Inc.","001i0000008rD44AAE","","","","","","","401 E Main St, Mahomet, IL 61853-7429","Mahomet","Illinois","","","401 E Main St, Mahomet, IL 61853-7429","Mahomet","Illinois","","","","Other","Utilities","","","","","","","","","","","2013-10-22 00:00:00","","","",0,"",-88.403993,"",40.194982
"Hymenaeos Company","001i0000008rDtkAAE","","","","","","","2552 S I 75 Business Loop, Grayling, MI 49738-2010","Grayling","Michigan","","","2552 S I 75 Business Loop, Grayling, MI 49738-2010","Grayling","Michigan","","","","Other","Entertainment","","","","","","","","","","","2013-05-20 00:00:00","","","",0,"",-84.714751,"",44.661404
"IWS Technology","001i0000008rFojAAE","","","","","","","101 Oakwood Loop, San Marcos, TX 78666","San Marcos","Texas","","","101 Oakwood Loop, San Marcos, TX 78666","San Marcos","Texas","","","","Other","Retail","","","","","","","","","","","2011-06-11 00:00:00","","","",0,"",-98.071675,"",29.930892
"Iaculis Aliquet Ltd","001i0000008rEooAAE","","","","","","","5027 State Route 414, Burdett, NY 14818-9816","Burdett","New York","","","5027 State Route 414, Burdett, NY 14818-9816","Burdett","New York","","","","Other","Insurance","","","","","","","","","","","2011-12-17 00:00:00","","","",0,"",-76.868962,"",42.477051
"Iaculis Ltd","001i0000008rFGuAAM","","","","","","","700 Trapp Hill Rd, Stowe, VT 05672-5074","Stowe","Vermont","","","700 Trapp Hill Rd, Stowe, VT 05672-5074","Stowe","Vermont","","","","Other","Hospitality","","","","","","","","","","","2011-08-28 00:00:00","","","",0,"",-72.744623,"",44.465574
"Id Erat Inc.","001i0000008rFqDAAU","","","","","","","278 S Main St, Yuma, AZ 85364-1425","Yuma","Arizona","","","278 S Main St, Yuma, AZ 85364-1425","Yuma","Arizona","","","","Other","Engineering","","","","","","","","","","","2014-05-05 00:00:00","","","",0,"",-114.617879,"",32.722981
"Id Foundation","001i0000008rDxMAAU","","","","","","","1174 SW Highway 99W, Dundee, OR 97115","Dundee","Oregon","","","1174 SW Highway 99W, Dundee, OR 97115","Dundee","Oregon","","","","Other","Finance","","","","","","","","","","","2011-06-05 00:00:00","","","",0,"",-123.01471,"",45.274215
"Imperdiet Industries","001i0000008rEGZAA2","","","","","","","4030 Fox Valley Center Dr, Aurora, IL 60504-4109","Aurora","Illinois","","","4030 Fox Valley Center Dr, Aurora, IL 60504-4109","Aurora","Illinois","","","","Other","Technology","","","","","","","","","","","2013-09-29 00:00:00","","","",0,"",-88.219254,"",41.75987
"Imperdiet PC","001i0000008rFnMAAU","","","","","","","249 N Redwood Hwy, Cave Junction, OR 97523-9023","Cave Junction","Oregon","","","249 N Redwood Hwy, Cave Junction, OR 97523-9023","Cave Junction","Oregon","","","","Other","Healthcare","","","","","","","","","","","2014-01-29 00:00:00","","","",0,"",-123.645411,"",42.170824
"In Faucibus Consulting","001i0000008rFZlAAM","","","","","","","3500 Emerson Ave, Parkersburg, WV 26104-1806","Parkersburg","West Virginia","","","3500 Emerson Ave, Parkersburg, WV 26104-1806","Parkersburg","West Virginia","","","","Other","Other","","","","","","","","","","","2012-06-10 00:00:00","","","",0,"",-81.532968,"",39.287467
"In Incorporated","001i0000008rEVdAAM","","","","","","","1250 Lincoln Ave, Calistoga, CA 94515-1741","Calistoga","California","","","1250 Lincoln Ave, Calistoga, CA 94515-1741","Calistoga","California","","","","Other","Utilities","","","","","","","","","","","2014-09-27 00:00:00","","","",0,"",-122.579758,"",38.576878
"In Ltd","001i0000008rDTTAA2","","","","","","","25 S Main St, Alpharetta, GA 30009-1965","Alpharetta","Georgia","","","25 S Main St, Alpharetta, GA 30009-1965","Alpharetta","Georgia","","","","Other","Finance","","","","","","","","","","","2012-07-02 00:00:00","","","",0,"",-84.294902,"",34.074984
"In Mi Pede Institute","001i0000008rFeOAAU","","","","","","","4301 Leary Way NW, Seattle, WA 98107-4538","Seattle","Washington","","","4301 Leary Way NW, Seattle, WA 98107-4538","Seattle","Washington","","","","Other","Technology","","","","","","","","","","","2015-04-06 00:00:00","","","",0,"",-122.365603,"",47.65922
"In Ornare Sagittis Company","001i0000008rEQ1AAM","","","","","","","501 State St, Santa Barbara, CA 93101-1601","Santa Barbara","California","","","501 State St, Santa Barbara, CA 93101-1601","Santa Barbara","California","","","","Other","Retail","","","","","","","","","","","2014-09-09 00:00:00","","","",0,"",-119.695857,"",34.416677
"In Ornare Sagittis PC","001i0000008rEnBAAU","","","","","","","1305 Cleveland Ave, Santa Rosa, CA 95401-4211","Santa Rosa","California","","","1305 Cleveland Ave, Santa Rosa, CA 95401-4211","Santa Rosa","California","","","","Other","Manufacturing","","","","","","","","","","","2014-11-16 00:00:00","","","",0,"",-122.726956,"",38.449159
"In Sodales Company","001i0000008rEK9AAM","","","","","","","105 E Jefferson Ave, Kirkwood, MO 63122-4025","Kirkwood","Missouri","","","105 E Jefferson Ave, Kirkwood, MO 63122-4025","Kirkwood","Missouri","","","","Other","Retail","","","","","","","","","","","2013-08-24 00:00:00","","","",0,"",-90.405675,"",38.582536
"Inceptos Hymenaeos Mauris Corporation","001i0000008rD2OAAU","","","","","","","112 Pleasant St, Brunswick, ME 04011-2207","Brunswick","Maine","","","112 Pleasant St, Brunswick, ME 04011-2207","Brunswick","Maine","","","","Other","Healthcare","","","","","","","","","","","2011-08-01 00:00:00","","","",0,"",-69.979896,"",43.912764
"Incom Corporation","001i0000008rF0vAAE","","","","","","","202 SW 1st St, Corvallis, OR 97333-4727","Corvallis","Oregon","","","202 SW 1st St, Corvallis, OR 97333-4727","Corvallis","Oregon","","","","Other","Technology","","","","","","","","","","","2014-12-26 00:00:00","","","",0,"",-123.259747,"",44.562675
"Initrode","001i0000008rFAIAA2","","","","","","","199 E 5th Ave, Eugene, OR 97401-8715","Eugene","Oregon","","","199 E 5th Ave, Eugene, OR 97401-8715","Eugene","Oregon","","","","Other","Hospitality","","","","","","","","","","","2014-12-28 00:00:00","","","",0,"",-123.090089,"",44.054597
"Integer Aliquam LLC","001i0000008rDHZAA2","","","","","","","245 E Main St, Fredericksburg, TX 78624-4114","Fredericksburg","Texas","","","245 E Main St, Fredericksburg, TX 78624-4114","Fredericksburg","Texas","","","","Other","Utilities","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-98.869619,"",30.27257
"Integer Corp.","001i0000008rDvGAAU","","","","","","","408 Shelden Ave, Houghton, MI 49931-2138","Houghton","Michigan","","","408 Shelden Ave, Houghton, MI 49931-2138","Houghton","Michigan","","","","Other","Technology","","","","","","","","","","","2013-05-27 00:00:00","","","",0,"",-88.568762,"",47.122047
"Integer Eu Lacus Corp.","001i0000008rFa6AAE","","","","","","","81 Mill St, Gahanna, OH 43230-1717","Gahanna","Ohio","","","81 Mill St, Gahanna, OH 43230-1717","Gahanna","Ohio","","","","Other","Manufacturing","","","","","","","","","","","2012-12-16 00:00:00","","","",0,"",-82.880069,"",40.019942
"Integer Sem LLC","001i0000008rE1YAAU","","","","","","","2201 S Fort Apache Rd, Las Vegas, NV 89117-5704","Las Vegas","Nevada","","","2201 S Fort Apache Rd, Las Vegas, NV 89117-5704","Las Vegas","Nevada","","","","Other","Manufacturing","","","","","","","","","","","2014-06-17 00:00:00","","","",0,"",-115.298065,"",36.147496
"Integer Tincidunt Inc.","001i0000008rCwFAAU","","","","","","","413 Main St, Ferdinand, ID 83526","Ferdinand","Idaho","","","413 Main St, Ferdinand, ID 83526","Ferdinand","Idaho","","","","Other","Utilities","","","","","","","","","","","2011-02-28 00:00:00","","","",0,"",-116.388535,"",46.152419
"Integer Vitae Nibh Industries","001i0000008rGApAAM","","","","","","","210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California","","","210 E 3rd St Ste A, Long Beach, CA 90802-3197","Long Beach","California","","","","Other","Insurance","","","","","","","","","","","2014-06-28 00:00:00","","","",0,"",-118.190719,"",33.770328
"Interdum Consulting","001i0000008rBqxAAE","","","","","","","100 Washington St, Haverhill, MA 01832-5500","Haverhill","Massachusetts","","","100 Washington St, Haverhill, MA 01832-5500","Haverhill","Massachusetts","","","","Other","Insurance","","","","","","","","","","","2011-06-27 00:00:00","","","",0,"",-71.085238,"",42.772665
"Interdum Curabitur Dictum Inc.","001i0000008rCZ0AAM","","","","","","","41 N State St, Westerville, OH 43081","Westerville","Ohio","","","41 N State St, Westerville, OH 43081","Westerville","Ohio","","","","Other","Apparel","","","","","","","","","","","2011-05-22 00:00:00","","","",0,"",-82.932009,"",40.127006
"Interdum Feugiat LLC","001i0000008rFGvAAM","","","","","","","211 S East St, Crown Point, IN 46307-4058","Crown Point","Indiana","","","211 S East St, Crown Point, IN 46307-4058","Crown Point","Indiana","","","","Other","Manufacturing","","","","","","","","","","","2013-02-18 00:00:00","","","",0,"",-87.363439,"",41.415835
"Interdum Ligula Limited","001i0000008rFklAAE","","","","","","","3768 Chicago Dr, Hudsonville, MI 49426-1637","Hudsonville","Michigan","","","3768 Chicago Dr, Hudsonville, MI 49426-1637","Hudsonville","Michigan","","","","Other","Healthcare","","","","","","","","","","","2013-04-28 00:00:00","","","",0,"",-85.876286,"",42.861944
"Interdum Ltd","001i0000008rFcCAAU","","","","","","","2550 N Moose Wilson Rd, Wilson, WY 83014-9614","Wilson","Wyoming","","","2550 N Moose Wilson Rd, Wilson, WY 83014-9614","Wilson","Wyoming","","","","Other","Technology","","","","","","","","","","","2014-03-31 00:00:00","","","",0,"",-110.84109,"",43.517471
"Ipsum Cursus Vestibulum Company","001i0000008rC3LAAU","","","","","","","161 River Ave, Patchogue, NY 11772-3304","Patchogue","New York","","","161 River Ave, Patchogue, NY 11772-3304","Patchogue","New York","","","","Other","Other","","","","","","","","","","","2011-10-09 00:00:00","","","",0,"",-73.021595,"",40.759222
"Ipsum Dolor Sit Associates","001i0000008rF1bAAE","","","","","","","104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois","","","104 South Cherry Street, O Fallon, IL 62269-2046","O Fallon","Illinois","","","","Other","Technology","","","","","","","","","","","2013-10-29 00:00:00","","","",0,"",-89.91221,"",38.591426
"Ipsum Donec Company","001i0000008rFalAAE","","","","","","","1960 N 12th St, Grand Junction, CO 81501-2912","Grand Junction","Colorado","","","1960 N 12th St, Grand Junction, CO 81501-2912","Grand Junction","Colorado","","","","Other","Healthcare","","","","","","","","","","","2014-02-23 00:00:00","","","",0,"",-108.551924,"",39.085346
"Ipsum Donec Inc.","001i0000008rFz3AAE","","","","","","","1201 W Hadley Ave, Las Cruces, NM 88005-2422","Las Cruces","New Mexico","","","1201 W Hadley Ave, Las Cruces, NM 88005-2422","Las Cruces","New Mexico","","","","Other","Telecommunications","","","","","","","","","","","2014-05-31 00:00:00","","","",0,"",-106.793442,"",32.309659
"Ipsum Inc.","001i0000008rFkEAAU","","","","","","","4051 Chicago Dr SW, Grandville, MI 49418-1257","Grandville","Michigan","","","4051 Chicago Dr SW, Grandville, MI 49418-1257","Grandville","Michigan","","","","Other","Healthcare","","","","","","","","","","","2013-04-23 00:00:00","","","",0,"",-85.764763,"",42.909417
"Justo Eu Arcu Consulting","001i0000008rDEzAAM","","","","","","","126 Muskingum Ave Unit E, Zanesville, OH 43701-4921","Zanesville","Ohio","","","126 Muskingum Ave Unit E, Zanesville, OH 43701-4921","Zanesville","Ohio","","","","Other","Shipping","","","","","","","","","","","2012-12-17 00:00:00","","","",0,"",-82.00966,"",39.936374
"Justo Faucibus Incorporated","001i0000008rEaUAAU","","","","","","","1398 Haight St, San Francisco, CA 94117-2909","San Francisco","California","","","1398 Haight St, San Francisco, CA 94117-2909","San Francisco","California","","","","Other","Finance","","","","","","","","","","","2014-09-30 00:00:00","","","",0,"",-122.445174,"",37.770388
"Justo Foundation","001i0000008rFFbAAM","","","","","","","1021 Broad Ripple Ave, Indianapolis, IN 46220-2034","Indianapolis","Indiana","","","1021 Broad Ripple Ave, Indianapolis, IN 46220-2034","Indianapolis","Indiana","","","","Other","Telecommunications","","","","","","","","","","","2013-02-06 00:00:00","","","",0,"",-86.140748,"",39.869484
"KMA Power","001i0000008rFe5AAE","","","","","","","57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707","Sunriver","Oregon","","","57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707","Sunriver","Oregon","","","","Other","Telecommunications","","","","","","","","","","","2011-06-03 00:00:00","","","",0,"",-121.435768,"",43.874625
"Krustyco","001i0000008rF3WAAU","","","","","","","249 S 2nd St, Coos Bay, OR 97420-1642","Coos Bay","Oregon","","","249 S 2nd St, Coos Bay, OR 97420-1642","Coos Bay","Oregon","","","","Other","Manufacturing","","","","","","","","","","","2014-12-28 00:00:00","","","",0,"",-124.214648,"",43.366541
"Kumatsu Motors","001i0000008rFZEAA2","","","","","","","9322 Route 414, Lodi, NY 14860-9641","Lodi","New York","","","9322 Route 414, Lodi, NY 14860-9641","Lodi","New York","","","","Other","Engineering","","","","","","","","","","","2011-12-20 00:00:00","","","",0,"",-76.857953,"",42.572158
"Lacinia At Incorporated","001i0000008rCXuAAM","","","","","","","40 Park Dr, Hornell, NY 14843","Hornell","New York","","","40 Park Dr, Hornell, NY 14843","Hornell","New York","","","","Other","Telecommunications","","","","","","","","","","","2011-05-17 00:00:00","","","",0,"",-77.654895,"",42.315999
"Lacinia Corp.","001i0000008rES0AAM","","","","","","","564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida","","","564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida","","","","Other","Healthcare","","","","","","","","","","","2012-09-29 00:00:00","","","",0,"",-82.593407,"",28.899293
"Lacinia Vitae Sodales Corporation","001i0000008rEUNAA2","","","","","","","241 S Broadway St, Santa Maria, CA 93455-4657","Santa Maria","California","","","241 S Broadway St, Santa Maria, CA 93455-4657","Santa Maria","California","","","","Other","Finance","","","","","","","","","","","2014-09-22 00:00:00","","","",0,"",-120.447259,"",34.867388
"Lacus Corporation","001i0000008rCDaAAM","","","","","","","138 Nassau St Ste A, Princeton, NJ 08542-7011","Princeton","New Jersey","","","138 Nassau St Ste A, Princeton, NJ 08542-7011","Princeton","New Jersey","","","","Other","Insurance","","","","","","","","","","","2011-09-27 00:00:00","","","",0,"",-74.65817,"",40.350306
"Lacus Etiam Company","001i0000008rEfBAAU","","","","","","","203 Cabot St, Lowell, MA 01854-3620","Lowell","Massachusetts","","","203 Cabot St, Lowell, MA 01854-3620","Lowell","Massachusetts","","","","Other","Retail","","","","","","","","","","","2011-06-30 00:00:00","","","",0,"",-71.316493,"",42.650538
"Lacus Mauris Non LLP","001i0000008rEyUAAU","","","","","","","850 W Main St, Branford, CT 06405-3422","Branford","Connecticut","","","850 W Main St, Branford, CT 06405-3422","Branford","Connecticut","","","","Other","Engineering","","","","","","","","","","","2011-09-09 00:00:00","","","",0,"",-72.837016,"",41.276886
